BOLSIG+ version: 03/2016
Collision input data:
--------------------------------------------------
Surge                                                           
LXCat0.txt
 
 
 
Angular frequency / N (m3/s)               0.000    
Cosine of E-B field angle                  0.000    
Gas temperature (K)                        0.000    
Excitation temperature (K)                 300.0    
Transition energy (eV)                     0.000    
Ionization degree                          0.000    
Plasma density (1/m3)                     0.1000E-05
Ion charge parameter                       1.000    
Ion/neutral mass ratio                     1.000    
e-e momentum effects                       1.000    
Energy sharing                             1.000    
Growth model                               1.000    
Maxwellian mean energy (eV)                0.000    
# of grid points                           100.0    
Precision                                 0.1000E-09
Convergence                               0.1000E-04
Maximum # of iterations                    1000.    
Mole fraction Surge                        1.000    
 
 
3.644	3.644
3.678	3.678
3.712	3.712
3.746	3.746
3.781	3.781
3.816	3.816
3.851	3.851
3.887	3.887
3.923	3.923
3.959	3.959
3.996	3.996
4.033	4.033
4.070	4.070
4.108	4.108
4.146	4.146
4.184	4.184
4.223	4.223
4.262	4.262
4.302	4.302
4.341	4.341
4.382	4.382
4.422	4.422
4.463	4.463
4.505	4.505
4.546	4.546
4.588	4.588
4.631	4.631
4.674	4.674
4.717	4.717
4.761	4.761
4.805	4.805
4.849	4.849
4.894	4.894
4.940	4.940
4.985	4.985
5.032	5.032
5.078	5.078
5.125	5.125
5.173	5.173
5.221	5.221
5.269	5.269
5.318	5.318
5.367	5.367
5.417	5.417
5.467	5.467
5.517	5.517
5.569	5.569
5.620	5.620
5.672	5.672
5.725	5.725
5.778	5.778
5.831	5.831
5.885	5.885
5.940	5.940
5.995	5.995
6.050	6.050
6.106	6.106
6.163	6.163
6.220	6.220
6.278	6.278
6.336	6.336
6.394	6.394
6.454	6.454
6.513	6.513
6.574	6.574
6.635	6.635
6.696	6.696
6.758	6.758
6.821	6.821
6.884	6.884
6.948	6.948
7.012	7.012
7.077	7.077
7.143	7.143
7.209	7.209
7.275	7.275
7.343	7.343
7.411	7.411
7.480	7.480
7.549	7.549
7.619	7.619
7.689	7.689
7.761	7.761
7.832	7.832
7.905	7.905
7.978	7.978
8.052	8.052
8.127	8.127
8.202	8.202
8.278	8.278
8.355	8.355
8.432	8.432
8.510	8.510
8.589	8.589
8.668	8.668
8.749	8.749
8.830	8.830
8.911	8.911
8.994	8.994
9.077	9.077
9.161	9.161
9.246	9.246
9.332	9.332
9.418	9.418
9.506	9.506
9.594	9.594
9.682	9.682
9.772	9.772
9.863	9.863
9.954	9.954
10.05	10.05
10.14	10.14
10.23	10.23
10.33	10.33
10.42	10.42
10.52	10.52
10.62	10.62
10.72	10.72
10.82	10.82
10.92	10.92
11.02	11.02
11.12	11.12
11.22	11.22
11.33	11.33
11.43	11.43
11.54	11.54
11.64	11.64
11.75	11.75
11.86	11.86
11.97	11.97
12.08	12.08
12.19	12.19
12.31	12.31
12.42	12.42
12.53	12.53
12.65	12.65
12.77	12.77
12.89	12.89
13.01	13.01
13.13	13.13
13.25	13.25
13.37	13.37
13.49	13.49
13.62	13.62
13.74	13.74
13.87	13.87
14.00	14.00
14.13	14.13
14.26	14.26
14.39	14.39
14.53	14.53
14.66	14.66
14.80	14.80
14.93	14.93
15.07	15.07
15.21	15.21
15.35	15.35
15.49	15.49
15.64	15.64
15.78	15.78
15.93	15.93
16.08	16.08
16.23	16.23
16.38	16.38
16.53	16.53
16.68	16.68
16.84	16.84
16.99	16.99
17.15	17.15
17.31	17.31
17.47	17.47
17.63	17.63
17.79	17.79
17.96	17.96
18.12	18.12
18.29	18.29
18.46	18.46
18.63	18.63
18.81	18.81
18.98	18.98
19.16	19.16
19.33	19.33
19.51	19.51
19.69	19.69
19.87	19.87
20.06	20.06
20.24	20.24
20.43	20.43
20.62	20.62
20.81	20.81
21.00	21.00
21.20	21.20
21.40	21.40
21.59	21.59
21.79	21.79
22.00	22.00
22.20	22.20
22.41	22.41
22.61	22.61
22.82	22.82
23.03	23.03
23.25	23.25
23.46	23.46
23.68	23.68
23.90	23.90
24.12	24.12
24.34	24.34
24.57	24.57
24.80	24.80
25.03	25.03
25.26	25.26
25.49	25.49
25.73	25.73
25.97	25.97
26.21	26.21
26.45	26.45
26.69	26.69
26.94	26.94
27.19	27.19
27.44	27.44
27.70	27.70
27.95	27.95
28.21	28.21
28.47	28.47
28.74	28.74
29.00	29.00
29.27	29.27
29.54	29.54
29.82	29.82
30.09	30.09
30.37	30.37
30.65	30.65
30.94	30.94
31.22	31.22
31.51	31.51
31.81	31.81
32.10	32.10
32.40	32.40
32.70	32.70
33.00	33.00
33.31	33.31
33.61	33.61
33.93	33.93
34.24	34.24
34.56	34.56
34.88	34.88
35.20	35.20
35.53	35.53
35.86	35.86
36.19	36.19
36.52	36.52
36.86	36.86
37.20	37.20
37.55	37.55
37.89	37.89
38.25	38.25
38.60	38.60
38.96	38.96
39.32	39.32
39.68	39.68
40.05	40.05
40.42	40.42
40.80	40.80
41.17	41.17
41.55	41.55
41.94	41.94
42.33	42.33
42.72	42.72
43.12	43.12
43.51	43.51
43.92	43.92
44.32	44.32
44.74	44.74
45.15	45.15
45.57	45.57
45.99	45.99
46.42	46.42
46.85	46.85
47.28	47.28
47.72	47.72
48.16	48.16
48.61	48.61
49.06	49.06
49.51	49.51
49.97	49.97
50.43	50.43
50.90	50.90
51.37	51.37
51.85	51.85
52.33	52.33
52.81	52.81
53.30	53.30
53.79	53.79
54.29	54.29
54.79	54.79
55.30	55.30
55.81	55.81
56.33	56.33
56.85	56.85
57.38	57.38
57.91	57.91
58.45	58.45
58.99	58.99
59.54	59.54
60.09	60.09
60.64	60.64
61.20	61.20
61.77	61.77
62.34	62.34
62.92	62.92
63.50	63.50
64.09	64.09
64.69	64.69
65.29	65.29
65.89	65.89
66.50	66.50
67.12	67.12
67.74	67.74
68.37	68.37
69.00	69.00
69.64	69.64
70.28	70.28
70.93	70.93
71.59	71.59
72.25	72.25
72.92	72.92
73.60	73.60
74.28	74.28
74.97	74.97
75.66	75.66
76.36	76.36
77.07	77.07
77.78	77.78
78.50	78.50
79.23	79.23
79.97	79.97
80.71	80.71
81.45	81.45
82.21	82.21
82.97	82.97
83.74	83.74
84.51	84.51
85.30	85.30
86.09	86.09
86.88	86.88
87.69	87.69
88.50	88.50
89.32	89.32
90.15	90.15
90.98	90.98
91.83	91.83
92.68	92.68
93.53	93.53
94.40	94.40
95.27	95.27
96.16	96.16
97.05	97.05
97.95	97.95
98.85	98.85
99.77	99.77
100.7	100.7
101.6	101.6
102.6	102.6
103.5	103.5
104.5	104.5
105.4	105.4
106.4	106.4
107.4	107.4
108.4	108.4
109.4	109.4
110.4	110.4
111.4	111.4
112.5	112.5
113.5	113.5
114.6	114.6
115.6	115.6
116.7	116.7
117.8	117.8
118.9	118.9
120.0	120.0
121.1	121.1
122.2	122.2
123.3	123.3
124.5	124.5
125.6	125.6
126.8	126.8
128.0	128.0
129.2	129.2
130.4	130.4
131.6	131.6
132.8	132.8
134.0	134.0
135.2	135.2
136.5	136.5
137.8	137.8
139.0	139.0
140.3	140.3
141.6	141.6
142.9	142.9
144.3	144.3
145.6	145.6
146.9	146.9
148.3	148.3
149.7	149.7
151.1	151.1
152.5	152.5
153.9	153.9
155.3	155.3
156.7	156.7
158.2	158.2
159.7	159.7
161.1	161.1
162.6	162.6
164.1	164.1
165.7	165.7
167.2	167.2
168.7	168.7
170.3	170.3
171.9	171.9
173.5	173.5
175.1	175.1
176.7	176.7
178.3	178.3
180.0	180.0
181.7	181.7
183.3	183.3
185.0	185.0
186.8	186.8
188.5	188.5
190.2	190.2
192.0	192.0
193.8	193.8
195.6	195.6
197.4	197.4
199.2	199.2
201.0	201.0
202.9	202.9
204.8	204.8
206.7	206.7
208.6	208.6
210.5	210.5
212.5	212.5
214.5	214.5
216.4	216.4
218.4	218.4
220.5	220.5
222.5	222.5
224.6	224.6
226.6	226.6
228.7	228.7
230.9	230.9
233.0	233.0
235.2	235.2
237.3	237.3
239.5	239.5
241.8	241.8
244.0	244.0
246.3	246.3
248.5	248.5
250.8	250.8
253.2	253.2
255.5	255.5
257.9	257.9
260.3	260.3
262.7	262.7
265.1	265.1
267.6	267.6
270.0	270.0
272.5	272.5
275.1	275.1
277.6	277.6
280.2	280.2
282.8	282.8
285.4	285.4
288.0	288.0
290.7	290.7
293.4	293.4
296.1	296.1
298.9	298.9
301.6	301.6
304.4	304.4
307.2	307.2
310.1	310.1
313.0	313.0
315.9	315.9
318.8	318.8
321.7	321.7
324.7	324.7
327.7	327.7
330.8	330.8
333.8	333.8
336.9	336.9
340.0	340.0
343.2	343.2
346.4	346.4
349.6	349.6
352.8	352.8
356.1	356.1
359.4	359.4
362.7	362.7
366.1	366.1
369.5	369.5
372.9	372.9
376.3	376.3
379.8	379.8
383.3	383.3
386.9	386.9
390.5	390.5
394.1	394.1
397.7	397.7
401.4	401.4
405.1	405.1
408.9	408.9
412.7	412.7
416.5	416.5
420.4	420.4
424.3	424.3
428.2	428.2
432.2	432.2
436.2	436.2
440.2	440.2
444.3	444.3
448.4	448.4
452.5	452.5
456.7	456.7
461.0	461.0
465.2	465.2
469.5	469.5
473.9	473.9
478.3	478.3
482.7	482.7
487.2	487.2
491.7	491.7
496.2	496.2
500.8	500.8
505.5	505.5
510.2	510.2
514.9	514.9
519.7	519.7
524.5	524.5
529.3	529.3
534.2	534.2
539.2	539.2
544.2	544.2
549.2	549.2
554.3	554.3
559.4	559.4
564.6	564.6
569.8	569.8
575.1	575.1
580.4	580.4
585.8	585.8
591.3	591.3
596.7	596.7
602.3	602.3
607.8	607.8
613.5	613.5
619.1	619.1
624.9	624.9
630.7	630.7
636.5	636.5
642.4	642.4
648.4	648.4
654.4	654.4
660.4	660.4
666.5	666.5
672.7	672.7
678.9	678.9
685.2	685.2
691.6	691.6
698.0	698.0
704.4	704.4
711.0	711.0
717.6	717.6
724.2	724.2
730.9	730.9
737.7	737.7
744.5	744.5
751.4	751.4
758.4	758.4
765.4	765.4
772.5	772.5
779.6	779.6
786.9	786.9
794.1	794.1
801.5	801.5
808.9	808.9
816.4	816.4
824.0	824.0
831.6	831.6
839.3	839.3
847.1	847.1
854.9	854.9
862.9	862.9
870.8	870.8
878.9	878.9
887.0	887.0
895.3	895.3
903.6	903.6
911.9	911.9
920.4	920.4
928.9	928.9
937.5	937.5
946.2	946.2
954.9	954.9
963.8	963.8
972.7	972.7
981.7	981.7
990.8	990.8
1000.	1000.
 
 
E/N (Td)    	Grid type                                                       
0.1000	0.000
0.1009	3.000
0.1019	3.000
0.1028	3.000
0.1038	3.000
0.1047	3.000
0.1057	3.000
0.1067	3.000
0.1077	3.000
0.1087	3.000
0.1097	3.000
0.1107	3.000
0.1117	3.000
0.1127	3.000
0.1138	3.000
0.1148	3.000
0.1159	3.000
0.1170	3.000
0.1181	3.000
0.1191	3.000
0.1202	3.000
0.1214	3.000
0.1225	3.000
0.1236	3.000
0.1248	3.000
0.1259	3.000
0.1271	3.000
0.1283	3.000
0.1295	3.000
0.1307	3.000
0.1319	3.000
0.1331	3.000
0.1343	3.000
0.1356	3.000
0.1368	3.000
0.1381	3.000
0.1394	3.000
0.1407	3.000
0.1420	3.000
0.1433	3.000
0.1446	3.000
0.1459	3.000
0.1473	3.000
0.1487	3.000
0.1500	3.000
0.1514	3.000
0.1528	3.000
0.1542	3.000
0.1557	3.000
0.1571	3.000
0.1586	3.000
0.1600	3.000
0.1615	3.000
0.1630	3.000
0.1645	3.000
0.1660	3.000
0.1676	3.000
0.1691	3.000
0.1707	3.000
0.1723	3.000
0.1739	3.000
0.1755	3.000
0.1771	3.000
0.1788	3.000
0.1804	3.000
0.1821	3.000
0.1838	3.000
0.1855	3.000
0.1872	3.000
0.1889	3.000
0.1907	3.000
0.1924	3.000
0.1942	3.000
0.1960	3.000
0.1978	3.000
0.1997	3.000
0.2015	3.000
0.2034	3.000
0.2053	3.000
0.2072	3.000
0.2091	3.000
0.2110	3.000
0.2130	3.000
0.2149	3.000
0.2169	3.000
0.2189	3.000
0.2210	3.000
0.2230	3.000
0.2251	3.000
0.2272	3.000
0.2293	3.000
0.2314	3.000
0.2335	3.000
0.2357	3.000
0.2379	3.000
0.2401	3.000
0.2423	3.000
0.2446	3.000
0.2468	3.000
0.2491	3.000
0.2514	3.000
0.2537	3.000
0.2561	3.000
0.2585	3.000
0.2609	3.000
0.2633	3.000
0.2657	3.000
0.2682	3.000
0.2707	3.000
0.2732	3.000
0.2757	3.000
0.2783	3.000
0.2808	3.000
0.2834	3.000
0.2861	3.000
0.2887	3.000
0.2914	3.000
0.2941	3.000
0.2968	3.000
0.2996	3.000
0.3023	3.000
0.3051	3.000
0.3080	3.000
0.3108	3.000
0.3137	3.000
0.3166	3.000
0.3195	3.000
0.3225	3.000
0.3255	3.000
0.3285	3.000
0.3315	3.000
0.3346	3.000
0.3377	3.000
0.3408	3.000
0.3440	3.000
0.3472	3.000
0.3504	3.000
0.3536	3.000
0.3569	3.000
0.3602	3.000
0.3635	3.000
0.3669	3.000
0.3703	3.000
0.3737	3.000
0.3772	3.000
0.3807	3.000
0.3842	3.000
0.3878	3.000
0.3914	3.000
0.3950	3.000
0.3987	3.000
0.4024	3.000
0.4061	3.000
0.4098	3.000
0.4136	3.000
0.4175	3.000
0.4213	3.000
0.4252	3.000
0.4292	3.000
0.4331	3.000
0.4372	3.000
0.4412	3.000
0.4453	3.000
0.4494	3.000
0.4536	3.000
0.4578	3.000
0.4620	3.000
0.4663	3.000
0.4706	3.000
0.4750	3.000
0.4794	3.000
0.4838	3.000
0.4883	3.000
0.4928	3.000
0.4974	3.000
0.5020	3.000
0.5066	3.000
0.5113	3.000
0.5161	3.000
0.5209	3.000
0.5257	3.000
0.5305	3.000
0.5355	3.000
0.5404	3.000
0.5454	3.000
0.5505	3.000
0.5556	3.000
0.5607	3.000
0.5659	3.000
0.5712	3.000
0.5764	3.000
0.5818	3.000
0.5872	3.000
0.5926	3.000
0.5981	3.000
0.6036	3.000
0.6092	3.000
0.6149	3.000
0.6206	3.000
0.6263	3.000
0.6321	3.000
0.6380	3.000
0.6439	3.000
0.6498	3.000
0.6559	3.000
0.6619	3.000
0.6681	3.000
0.6743	3.000
0.6805	3.000
0.6868	3.000
0.6932	3.000
0.6996	3.000
0.7061	3.000
0.7126	3.000
0.7192	3.000
0.7259	3.000
0.7326	3.000
0.7394	3.000
0.7462	3.000
0.7531	3.000
0.7601	3.000
0.7672	3.000
0.7743	3.000
0.7814	3.000
0.7887	3.000
0.7960	3.000
0.8034	3.000
0.8108	3.000
0.8183	3.000
0.8259	3.000
0.8335	3.000
0.8412	3.000
0.8490	3.000
0.8569	3.000
0.8648	3.000
0.8729	3.000
0.8809	3.000
0.8891	3.000
0.8973	3.000
0.9056	3.000
0.9140	3.000
0.9225	3.000
0.9310	3.000
0.9397	3.000
0.9484	3.000
0.9572	3.000
0.9660	3.000
0.9750	3.000
0.9840	3.000
0.9931	3.000
1.002	3.000
1.012	3.000
1.021	3.000
1.030	3.000
1.040	3.000
1.050	3.000
1.059	3.000
1.069	3.000
1.079	3.000
1.089	3.000
1.099	3.000
1.109	3.000
1.120	3.000
1.130	3.000
1.140	3.000
1.151	3.000
1.162	3.000
1.172	3.000
1.183	3.000
1.194	3.000
1.205	3.000
1.216	3.000
1.228	3.000
1.239	3.000
1.251	3.000
1.262	3.000
1.274	3.000
1.286	3.000
1.298	3.000
1.310	3.000
1.322	3.000
1.334	3.000
1.346	3.000
1.359	3.000
1.371	3.000
1.384	3.000
1.397	3.000
1.410	3.000
1.423	3.000
1.436	3.000
1.449	3.000
1.463	3.000
1.476	3.000
1.490	3.000
1.504	3.000
1.518	3.000
1.532	3.000
1.546	3.000
1.560	3.000
1.575	3.000
1.589	3.000
1.604	3.000
1.619	3.000
1.634	3.000
1.649	3.000
1.664	3.000
1.680	3.000
1.695	3.000
1.711	3.000
1.727	3.000
1.743	3.000
1.759	3.000
1.775	3.000
1.792	3.000
1.808	3.000
1.825	3.000
1.842	3.000
1.859	3.000
1.876	3.000
1.894	3.000
1.911	3.000
1.929	3.000
1.947	3.000
1.965	3.000
1.983	3.000
2.001	3.000
2.020	3.000
2.038	3.000
2.057	3.000
2.076	3.000
2.096	3.000
2.115	3.000
2.135	3.000
2.154	3.000
2.174	3.000
2.195	3.000
2.215	3.000
2.235	3.000
2.256	3.000
2.277	3.000
2.298	3.000
2.319	3.000
2.341	3.000
2.363	3.000
2.384	3.000
2.406	3.000
2.429	3.000
2.451	3.000
2.474	3.000
2.497	3.000
2.520	3.000
2.543	3.000
2.567	3.000
2.591	3.000
2.615	3.000
2.639	3.000
2.663	3.000
2.688	3.000
2.713	3.000
2.738	3.000
2.763	3.000
2.789	3.000
2.815	3.000
2.841	3.000
2.867	3.000
2.894	3.000
2.921	3.000
2.948	3.000
2.975	3.000
3.002	3.000
3.030	3.000
3.058	3.000
3.087	3.000
3.115	3.000
3.144	3.000
3.173	3.000
3.203	3.000
3.232	3.000
3.262	3.000
3.292	3.000
3.323	3.000
3.354	3.000
3.385	3.000
3.416	3.000
3.448	3.000
3.480	3.000
3.512	3.000
3.544	3.000
3.577	3.000
3.610	3.000
3.644	3.000
3.678	3.000
3.712	3.000
3.746	3.000
3.781	3.000
3.816	3.000
3.851	3.000
3.887	3.000
3.923	3.000
3.959	3.000
3.996	3.000
4.033	3.000
4.070	3.000
4.108	3.000
4.146	3.000
4.184	3.000
4.223	3.000
4.262	3.000
4.302	3.000
4.341	3.000
4.382	3.000
4.422	3.000
4.463	3.000
4.505	3.000
4.546	3.000
4.588	3.000
4.631	3.000
4.674	3.000
4.717	3.000
4.761	3.000
4.805	3.000
4.849	3.000
4.894	3.000
4.940	3.000
4.985	3.000
5.032	3.000
5.078	3.000
5.125	3.000
5.173	0.000
5.221	0.000
5.269	0.000
5.318	0.000
5.367	0.000
5.417	0.000
5.467	0.000
5.517	0.000
5.569	0.000
5.620	0.000
5.672	0.000
5.725	0.000
5.778	0.000
5.831	0.000
5.885	0.000
5.940	0.000
5.995	0.000
6.050	0.000
6.106	0.000
6.163	0.000
6.220	0.000
6.278	0.000
6.336	0.000
6.394	0.000
6.454	0.000
6.513	0.000
6.574	0.000
6.635	0.000
6.696	0.000
6.758	0.000
6.821	0.000
6.884	0.000
6.948	0.000
7.012	0.000
7.077	0.000
7.143	0.000
7.209	0.000
7.275	0.000
7.343	0.000
7.411	0.000
7.480	0.000
7.549	0.000
7.619	0.000
7.689	0.000
7.761	0.000
7.832	0.000
7.905	0.000
7.978	0.000
8.052	0.000
8.127	0.000
8.202	0.000
8.278	0.000
8.355	0.000
8.432	0.000
8.510	0.000
8.589	0.000
8.668	0.000
8.749	0.000
8.830	0.000
8.911	0.000
8.994	0.000
9.077	0.000
9.161	0.000
9.246	0.000
9.332	0.000
9.418	0.000
9.506	0.000
9.594	0.000
9.682	0.000
9.772	0.000
9.863	0.000
9.954	0.000
10.05	0.000
10.14	0.000
10.23	0.000
10.33	0.000
10.42	0.000
10.52	0.000
10.62	0.000
10.72	0.000
10.82	0.000
10.92	0.000
11.02	0.000
11.12	0.000
11.22	0.000
11.33	0.000
11.43	0.000
11.54	0.000
11.64	0.000
11.75	0.000
11.86	0.000
11.97	0.000
12.08	0.000
12.19	0.000
12.31	0.000
12.42	0.000
12.53	0.000
12.65	0.000
12.77	0.000
12.89	0.000
13.01	0.000
13.13	0.000
13.25	0.000
13.37	0.000
13.49	0.000
13.62	0.000
13.74	0.000
13.87	0.000
14.00	0.000
14.13	0.000
14.26	0.000
14.39	0.000
14.53	0.000
14.66	0.000
14.80	0.000
14.93	0.000
15.07	0.000
15.21	0.000
15.35	0.000
15.49	0.000
15.64	0.000
15.78	0.000
15.93	0.000
16.08	0.000
16.23	0.000
16.38	0.000
16.53	0.000
16.68	0.000
16.84	0.000
16.99	0.000
17.15	0.000
17.31	0.000
17.47	0.000
17.63	0.000
17.79	0.000
17.96	0.000
