 Rows: Electric field / N (Td)                                         
  0.1000    
  0.3767    
   1.207    
   2.591    
   4.528    
   7.018    
   10.06    
   13.66    
   17.81    
   22.52    
   27.77    
   33.58    
   39.95    
   46.87    
   54.34    
   62.36    
   70.94    
   80.08    
   89.76    
   100.0    
 
 Columns: Mole fraction Ar
   1.000      0.7500      0.5000      0.2500       0.000    
 
 Columns: Mole fraction N2
   0.000      0.2500      0.5000      0.7500       1.000    
 
 Mean energy (eV)                                                
   0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000    
 
 Bulk T diffusion coef. *N (1/m/s)                               
   0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000    
 
 Bulk L diffusion coef. *N (1/m/s)                               
   0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000    
   0.000       0.000       0.000       0.000       0.000    
 
 Energy mobility *N (1/m/V/s)                                    
  0.2456E+26  0.3468E+26  0.2637E+26  0.2308E+26  0.2136E+26
