3.788805592089990816e-20,5.743867207836069744e-01,9.661019368254982133e-20
3.799190156075953051e-20,4.881325760925285806e-01,3.457646873245608167e-20
5.470157434707304522e-20,7.407828014612690692e-01,5.124643050178769013e-20
8.053289946981008696e-20,3.492020218288865996e-01,2.853599005893371999e-20
1.954754567833060507e-20,4.837185325466994978e-01,5.958418027934343583e-20
